Company Name,Exchange,Symbol,Company_Name,Industry Group,Primary Sector,SIC Code,Country,Broad Group,Sub Group
Biglari Holdings Inc. (NYSE:BH.A),NYSE:BH.A,BH.A,Biglari Holdings Inc.,Restaurant/Dining,Consumer Discretionary,5812,United States,United States,United States
Jack in the Box Inc. (NasdaqGS:JACK),NasdaqGS:JACK,JACK,Jack in the Box Inc.,Restaurant/Dining,Consumer Discretionary,5812,United States,United States,United States
Serve Robotics Inc. (NasdaqCM:SERV),NasdaqCM:SERV,SERV,Serve Robotics Inc.,Restaurant/Dining,Consumer Discretionary,4210,United States,United States,United States
Portillo's Inc. (NasdaqGS:PTLO),NasdaqGS:PTLO,PTLO,Portillo's Inc.,Restaurant/Dining,Consumer Discretionary,5812,United States,United States,United States
"RCI Hospitality Holdings, Inc. (NasdaqGM:RICK)",NasdaqGM:RICK,RICK,"RCI Hospitality Holdings, Inc.",Restaurant/Dining,Consumer Discretionary,5810,United States,United States,United States
"Dine Brands Global, Inc. (NYSE:DIN)",NYSE:DIN,DIN,"Dine Brands Global, Inc.",Restaurant/Dining,Consumer Discretionary,6794,United States,United States,United States
"El Pollo Loco Holdings, Inc. (NasdaqGS:LOCO)",NasdaqGS:LOCO,LOCO,"El Pollo Loco Holdings, Inc.",Restaurant/Dining,Consumer Discretionary,5812,United States,United States,United States
Venu Holding Corporation (NYSEAM:VENU),NYSEAM:VENU,VENU,Venu Holding Corporation,Restaurant/Dining,Consumer Discretionary,5810,United States,United States,United States
"Nathan's Famous, Inc. (NasdaqGS:NATH)",NasdaqGS:NATH,NATH,"Nathan's Famous, Inc.",Restaurant/Dining,Consumer Discretionary,2013,United States,United States,United States
Denny's Corporation (NasdaqCM:DENN),NasdaqCM:DENN,DENN,Denny's Corporation,Restaurant/Dining,Consumer Discretionary,5812,United States,United States,United States
Potbelly Corporation (NasdaqGS:PBPB),NasdaqGS:PBPB,PBPB,Potbelly Corporation,Restaurant/Dining,Consumer Discretionary,5812,United States,United States,United States
"Red Robin Gourmet Burgers, Inc. (NasdaqGS:RRGB)",NasdaqGS:RRGB,RRGB,"Red Robin Gourmet Burgers, Inc.",Restaurant/Dining,Consumer Discretionary,5812,United States,United States,United States
FAT Brands Inc. (NasdaqCM:FAT),NasdaqCM:FAT,FAT,FAT Brands Inc.,Restaurant/Dining,Consumer Discretionary,5812,United States,United States,United States
"The ONE Group Hospitality, Inc. (NasdaqCM:STKS)",NasdaqCM:STKS,STKS,"The ONE Group Hospitality, Inc.",Restaurant/Dining,Consumer Discretionary,5812,United States,United States,United States
"Flanigan's Enterprises, Inc. (NYSEAM:BDL)",NYSEAM:BDL,BDL,"Flanigan's Enterprises, Inc.",Restaurant/Dining,Consumer Discretionary,5812,United States,United States,United States
Ark Restaurants Corp. (NasdaqGM:ARKR),NasdaqGM:ARKR,ARKR,Ark Restaurants Corp.,Restaurant/Dining,Consumer Discretionary,5812,United States,United States,United States
"Rave Restaurant Group, Inc. (NasdaqCM:RAVE)",NasdaqCM:RAVE,RAVE,"Rave Restaurant Group, Inc.",Restaurant/Dining,Consumer Discretionary,6794,United States,United States,United States
"GEN Restaurant Group, Inc. (NasdaqGM:GENK)",NasdaqGM:GENK,GENK,"GEN Restaurant Group, Inc.",Restaurant/Dining,Consumer Discretionary,5812,United States,United States,United States
Good Times Restaurants Inc. (NasdaqCM:GTIM),NasdaqCM:GTIM,GTIM,Good Times Restaurants Inc.,Restaurant/Dining,Consumer Discretionary,5812,United States,United States,United States
Noodles & Company (NasdaqGS:NDLS),NasdaqGS:NDLS,NDLS,Noodles & Company,Restaurant/Dining,Consumer Discretionary,5812,United States,United States,United States
"BT Brands, Inc. (NasdaqCM:BTBD)",NasdaqCM:BTBD,BTBD,"BT Brands, Inc.",Restaurant/Dining,Consumer Discretionary,5812,United States,United States,United States
Yoshiharu Global Co. (NasdaqCM:YOSH),NasdaqCM:YOSH,YOSH,Yoshiharu Global Co.,Restaurant/Dining,Consumer Discretionary,5812,United States,United States,United States
"O'Reilly Automotive, Inc. (NasdaqGS:ORLY)",NasdaqGS:ORLY,ORLY,"O'Reilly Automotive, Inc.",Retail (Automotive),Consumer Discretionary,5531,United States,United States,United States
"AutoZone, Inc. (NYSE:AZO)",NYSE:AZO,AZO,"AutoZone, Inc.",Retail (Automotive),Consumer Discretionary,5531,United States,United States,United States
Carvana Co. (NYSE:CVNA),NYSE:CVNA,CVNA,Carvana Co.,Retail (Automotive),Consumer Discretionary,5500,United States,United States,United States
"CarMax, Inc. (NYSE:KMX)",NYSE:KMX,KMX,"CarMax, Inc.",Retail (Automotive),Consumer Discretionary,5500,United States,United States,United States
"Penske Automotive Group, Inc. (NYSE:PAG)",NYSE:PAG,PAG,"Penske Automotive Group, Inc.",Retail (Automotive),Consumer Discretionary,5500,United States,United States,United States
Murphy USA Inc. (NYSE:MUSA),NYSE:MUSA,MUSA,Murphy USA Inc.,Retail (Automotive),Consumer Discretionary,5500,United States,United States,United States
"Lithia Motors, Inc. (NYSE:LAD)",NYSE:LAD,LAD,"Lithia Motors, Inc.",Retail (Automotive),Consumer Discretionary,5500,United States,United States,United States
"AutoNation, Inc. (NYSE:AN)",NYSE:AN,AN,"AutoNation, Inc.",Retail (Automotive),Consumer Discretionary,5500,United States,United States,United States
"Group 1 Automotive, Inc. (NYSE:GPI)",NYSE:GPI,GPI,"Group 1 Automotive, Inc.",Retail (Automotive),Consumer Discretionary,5500,United States,United States,United States
"Asbury Automotive Group, Inc. (NYSE:ABG)",NYSE:ABG,ABG,"Asbury Automotive Group, Inc.",Retail (Automotive),Consumer Discretionary,5500,United States,United States,United States
Valvoline Inc. (NYSE:VVV),NYSE:VVV,VVV,Valvoline Inc.,Retail (Automotive),Consumer Discretionary,5500,United States,United States,United States
"Advance Auto Parts, Inc. (NYSE:AAP)",NYSE:AAP,AAP,"Advance Auto Parts, Inc.",Retail (Automotive),Consumer Discretionary,5531,United States,United States,United States
"Sonic Automotive, Inc. (NYSE:SAH)",NYSE:SAH,SAH,"Sonic Automotive, Inc.",Retail (Automotive),Consumer Discretionary,5500,United States,United States,United States
"Camping World Holdings, Inc. (NYSE:CWH)",NYSE:CWH,CWH,"Camping World Holdings, Inc.",Retail (Automotive),Consumer Discretionary,5500,United States,United States,United States
Arko Corp. (NasdaqCM:ARKO),NasdaqCM:ARKO,ARKO,Arko Corp.,Retail (Automotive),Consumer Discretionary,5500,United States,United States,United States
"Monro, Inc. (NasdaqGS:MNRO)",NasdaqGS:MNRO,MNRO,"Monro, Inc.",Retail (Automotive),Consumer Discretionary,7500,United States,United States,United States
"EVgo, Inc. (NasdaqGS:EVGO)",NasdaqGS:EVGO,EVGO,"EVgo, Inc.",Retail (Automotive),Consumer Discretionary,5500,United States,United States,United States
"America's Car-Mart, Inc. (NasdaqGS:CRMT)",NasdaqGS:CRMT,CRMT,"America's Car-Mart, Inc.",Retail (Automotive),Consumer Discretionary,5500,United States,United States,United States
OneWater Marine Inc. (NasdaqGM:ONEW),NasdaqGM:ONEW,ONEW,OneWater Marine Inc.,Retail (Automotive),Consumer Discretionary,5500,United States,United States,United States
"RumbleOn, Inc. (NasdaqCM:RMBL)",NasdaqCM:RMBL,RMBL,"RumbleOn, Inc.",Retail (Automotive),Consumer Discretionary,5500,United States,United States,United States
"CarParts.com, Inc. (NasdaqGS:PRTS)",NasdaqGS:PRTS,PRTS,"CarParts.com, Inc.",Retail (Automotive),Consumer Discretionary,5961,United States,United States,United States
"Lazydays Holdings, Inc. (NasdaqCM:GORV)",NasdaqCM:GORV,GORV,"Lazydays Holdings, Inc.",Retail (Automotive),Consumer Discretionary,5500,United States,United States,United States
"Nxu, Inc. (NasdaqCM:NXU)",NasdaqCM:NXU,NXU,"Nxu, Inc.",Retail (Automotive),Consumer Discretionary,3690,United States,United States,United States
"The Home Depot, Inc. (NYSE:HD)",NYSE:HD,HD,"The Home Depot, Inc.",Retail (Building Supply),Consumer Discretionary,5211,United States,United States,United States
"Lowe's Companies, Inc. (NYSE:LOW)",NYSE:LOW,LOW,"Lowe's Companies, Inc.",Retail (Building Supply),Consumer Discretionary,5200,United States,United States,United States
"Williams-Sonoma, Inc. (NYSE:WSM)",NYSE:WSM,WSM,"Williams-Sonoma, Inc.",Retail (Building Supply),Consumer Discretionary,5961,United States,United States,United States
"Floor & Decor Holdings, Inc. (NYSE:FND)",NYSE:FND,FND,"Floor & Decor Holdings, Inc.",Retail (Building Supply),Consumer Discretionary,5211,United States,United States,United States
RH (NYSE:RH),NYSE:RH,RH,RH,Retail (Building Supply),Consumer Discretionary,5712,United States,United States,United States
Wayfair Inc. (NYSE:W),NYSE:W,W,Wayfair Inc.,Retail (Building Supply),Consumer Discretionary,5961,United States,United States,United States
"Arhaus, Inc. (NasdaqGS:ARHS)",NasdaqGS:ARHS,ARHS,"Arhaus, Inc.",Retail (Building Supply),Consumer Discretionary,5712,United States,United States,United States
"Haverty Furniture Companies, Inc. (NYSE:HVT)",NYSE:HVT,HVT,"Haverty Furniture Companies, Inc.",Retail (Building Supply),Consumer Discretionary,5712,United States,United States,United States
Sleep Number Corporation (NasdaqGS:SNBR),NasdaqGS:SNBR,SNBR,Sleep Number Corporation,Retail (Building Supply),Consumer Discretionary,2510,United States,United States,United States
"Tile Shop Holdings, Inc. (NasdaqCM:TTSH)",NasdaqCM:TTSH,TTSH,"Tile Shop Holdings, Inc.",Retail (Building Supply),Consumer Discretionary,5700,United States,United States,United States
"Beyond, Inc. (NYSE:BYON)",NYSE:BYON,BYON,"Beyond, Inc.",Retail (Building Supply),Consumer Discretionary,5961,United States,United States,United States
GrowGeneration Corp. (NasdaqCM:GRWG),NasdaqCM:GRWG,GRWG,GrowGeneration Corp.,Retail (Building Supply),Consumer Discretionary,5200,United States,United States,United States
"Kirkland's, Inc. (NasdaqGS:KIRK)",NasdaqGS:KIRK,KIRK,"Kirkland's, Inc.",Retail (Building Supply),Consumer Discretionary,5700,United States,United States,United States
"W.W. Grainger, Inc. (NYSE:GWW)",NYSE:GWW,GWW,"W.W. Grainger, Inc.",Retail (Distributors),Industrials,5000,United States,United States,United States
"United Rentals, Inc. (NYSE:URI)",NYSE:URI,URI,"United Rentals, Inc.",Retail (Distributors),Industrials,7350,United States,United States,United States
Fastenal Company (NasdaqGS:FAST),NasdaqGS:FAST,FAST,Fastenal Company,Retail (Distributors),Industrials,5000,United States,United States,United States
Ferguson Enterprises Inc. (NYSE:FERG),NYSE:FERG,FERG,Ferguson Enterprises Inc.,Retail (Distributors),Industrials,5070,United States,United States,United States
"Watsco, Inc. (NYSE:WSO)",NYSE:WSO,WSO,"Watsco, Inc.",Retail (Distributors),Industrials,5070,United States,United States,United States
Genuine Parts Company (NYSE:GPC),NYSE:GPC,GPC,Genuine Parts Company,Retail (Distributors),Consumer Discretionary,5013,United States,United States,United States
FTAI Aviation Ltd. (NasdaqGS:FTAI),NasdaqGS:FTAI,FTAI,FTAI Aviation Ltd.,Retail (Distributors),Industrials,7359,United States,United States,United States
Pool Corporation (NasdaqGS:POOL),NasdaqGS:POOL,POOL,Pool Corporation,Retail (Distributors),Consumer Discretionary,5090,United States,United States,United States
"Core & Main, Inc. (NYSE:CNM)",NYSE:CNM,CNM,"Core & Main, Inc.",Retail (Distributors),Industrials,5070,United States,United States,United States
LKQ Corporation (NasdaqGS:LKQ),NasdaqGS:LKQ,LKQ,LKQ Corporation,Retail (Distributors),Consumer Discretionary,5010,United States,United States,United States
"Applied Industrial Technologies, Inc. (NYSE:AIT)",NYSE:AIT,AIT,"Applied Industrial Technologies, Inc.",Retail (Distributors),Industrials,5080,United States,United States,United States
"WESCO International, Inc. (NYSE:WCC)",NYSE:WCC,WCC,"WESCO International, Inc.",Retail (Distributors),Industrials,5063,United States,United States,United States
"Beacon Roofing Supply, Inc. (NasdaqGS:BECN)",NasdaqGS:BECN,BECN,"Beacon Roofing Supply, Inc.",Retail (Distributors),Industrials,5030,United States,United States,United States
"SiteOne Landscape Supply, Inc. (NYSE:SITE)",NYSE:SITE,SITE,"SiteOne Landscape Supply, Inc.",Retail (Distributors),Industrials,5080,United States,United States,United States
GATX Corporation (NYSE:GATX),NYSE:GATX,GATX,GATX Corporation,Retail (Distributors),Industrials,4700,United States,United States,United States
Herc Holdings Inc. (NYSE:HRI),NYSE:HRI,HRI,Herc Holdings Inc.,Retail (Distributors),Industrials,7350,United States,United States,United States
Air Lease Corporation (NYSE:AL),NYSE:AL,AL,Air Lease Corporation,Retail (Distributors),Industrials,7359,United States,United States,United States
Boise Cascade Company (NYSE:BCC),NYSE:BCC,BCC,Boise Cascade Company,Retail (Distributors),Industrials,5031,United States,United States,United States
"Rush Enterprises, Inc. (NasdaqGS:RUSH.A)",NasdaqGS:RUSH.A,RUSH.A,"Rush Enterprises, Inc.",Retail (Distributors),Industrials,5500,United States,United States,United States
"MSC Industrial Direct Co., Inc. (NYSE:MSM)",NYSE:MSM,MSM,"MSC Industrial Direct Co., Inc.",Retail (Distributors),Industrials,5084,United States,United States,United States
GMS Inc. (NYSE:GMS),NYSE:GMS,GMS,GMS Inc.,Retail (Distributors),Industrials,5030,United States,United States,United States
McGrath RentCorp (NasdaqGS:MGRC),NasdaqGS:MGRC,MGRC,McGrath RentCorp,Retail (Distributors),Industrials,7359,United States,United States,United States
"Xometry, Inc. (NasdaqGS:XMTR)",NasdaqGS:XMTR,XMTR,"Xometry, Inc.",Retail (Distributors),Industrials,5960,United States,United States,United States
"H&E Equipment Services, Inc. (NasdaqGS:HEES)",NasdaqGS:HEES,HEES,"H&E Equipment Services, Inc.",Retail (Distributors),Industrials,5084,United States,United States,United States
"Distribution Solutions Group, Inc. (NasdaqGS:DSGR)",NasdaqGS:DSGR,DSGR,"Distribution Solutions Group, Inc.",Retail (Distributors),Industrials,5080,United States,United States,United States
DNOW Inc. (NYSE:DNOW),NYSE:DNOW,DNOW,DNOW Inc.,Retail (Distributors),Industrials,5084,United States,United States,United States
Willis Lease Finance Corporation (NasdaqGM:WLFC),NasdaqGM:WLFC,WLFC,Willis Lease Finance Corporation,Retail (Distributors),Industrials,7359,United States,United States,United States
"DXP Enterprises, Inc. (NasdaqGS:DXPE)",NasdaqGS:DXPE,DXPE,"DXP Enterprises, Inc.",Retail (Distributors),Industrials,5080,United States,United States,United States
"Custom Truck One Source, Inc. (NYSE:CTOS)",NYSE:CTOS,CTOS,"Custom Truck One Source, Inc.",Retail (Distributors),Industrials,7359,United States,United States,United States
MRC Global Inc. (NYSE:MRC),NYSE:MRC,MRC,MRC Global Inc.,Retail (Distributors),Industrials,5051,United States,United States,United States
"Transcat, Inc. (NasdaqGM:TRNS)",NasdaqGM:TRNS,TRNS,"Transcat, Inc.",Retail (Distributors),Industrials,8734,United States,United States,United States
Global Industrial Company (NYSE:GIC),NYSE:GIC,GIC,Global Industrial Company,Retail (Distributors),Industrials,5090,United States,United States,United States
BlueLinx Holdings Inc. (NYSE:BXC),NYSE:BXC,BXC,BlueLinx Holdings Inc.,Retail (Distributors),Industrials,5031,United States,United States,United States
GigaCloud Technology Inc. (NasdaqGM:GCT),NasdaqGM:GCT,GCT,GigaCloud Technology Inc.,Retail (Distributors),Consumer Discretionary,5961,United States,United States,United States
"A-Mark Precious Metals, Inc. (NasdaqGS:AMRK)",NasdaqGS:AMRK,AMRK,"A-Mark Precious Metals, Inc.",Retail (Distributors),Consumer Discretionary,5051,United States,United States,United States
Karat Packaging Inc. (NasdaqGS:KRT),NasdaqGS:KRT,KRT,Karat Packaging Inc.,Retail (Distributors),Industrials,5110,United States,United States,United States
Alliance Entertainment Holding Corporation (NasdaqCM:AENT),NasdaqCM:AENT,AENT,Alliance Entertainment Holding Corporation,Retail (Distributors),Consumer Discretionary,5099,United States,United States,United States
"Weyco Group, Inc. (NasdaqGS:WEYS)",NasdaqGS:WEYS,WEYS,"Weyco Group, Inc.",Retail (Distributors),Consumer Discretionary,5130,United States,United States,United States
Titan Machinery Inc. (NasdaqGS:TITN),NasdaqGS:TITN,TITN,Titan Machinery Inc.,Retail (Distributors),Industrials,5080,United States,United States,United States
"Hudson Technologies, Inc. (NasdaqCM:HDSN)",NasdaqCM:HDSN,HDSN,"Hudson Technologies, Inc.",Retail (Distributors),Industrials,0,United States,United States,United States
"EVI Industries, Inc. (NYSEAM:EVI)",NYSEAM:EVI,EVI,"EVI Industries, Inc.",Retail (Distributors),Industrials,5080,United States,United States,United States
Alta Equipment Group Inc. (NYSE:ALTG),NYSE:ALTG,ALTG,Alta Equipment Group Inc.,Retail (Distributors),Industrials,5080,United States,United States,United States
AMCON Distributing Company (NYSEAM:DIT),NYSEAM:DIT,DIT,AMCON Distributing Company,Retail (Distributors),Consumer Discretionary,5190,United States,United States,United States
iPower Inc. (NasdaqCM:IPW),NasdaqCM:IPW,IPW,iPower Inc.,Retail (Distributors),Industrials,5960,United States,United States,United States
Educational Development Corporation (NasdaqGM:EDUC),NasdaqGM:EDUC,EDUC,Educational Development Corporation,Retail (Distributors),Consumer Discretionary,5190,United States,United States,United States
Cheetah Net Supply Chain Service Inc. (NasdaqCM:CTNT),NasdaqCM:CTNT,CTNT,Cheetah Net Supply Chain Service Inc.,Retail (Distributors),Consumer Discretionary,5010,United States,United States,United States
FGI Industries Ltd. (NasdaqCM:FGI),NasdaqCM:FGI,FGI,FGI Industries Ltd.,Retail (Distributors),Industrials,5000,United States,United States,United States
"Kaival Brands Innovations Group, Inc. (NasdaqCM:KAVL)",NasdaqCM:KAVL,KAVL,"Kaival Brands Innovations Group, Inc.",Retail (Distributors),Consumer Discretionary,5190,United States,United States,United States
"Greenlane Holdings, Inc. (NasdaqCM:GNLN)",NasdaqCM:GNLN,GNLN,"Greenlane Holdings, Inc.",Retail (Distributors),Consumer Discretionary,5099,United States,United States,United States
"Amazon.com, Inc. (NasdaqGS:AMZN)",NasdaqGS:AMZN,AMZN,"Amazon.com, Inc.",Retail (General),Consumer Discretionary,5961,United States,United States,United States
Walmart Inc. (NYSE:WMT),NYSE:WMT,WMT,Walmart Inc.,Retail (General),Consumer Staples,5331,United States,United States,United States
